-2091.762695,-560.2525024,26.3
-2095.437012,-555.9753418,26.4
-2099.154541,-551.673584,26.5
-2102.935059,-547.3633423,26.5
-2106.74292,-543.0198975,26.4
-2110.600098,-538.6646729,26.1
-2114.501221,-534.3015137,25.7
-2118.425049,-529.9117432,25.2
-2122.388184,-525.5162354,25
-2126.380127,-521.1115723,25.5
-2130.403076,-516.690979,26
-2134.463867,-512.2614136,26.4
-2138.550781,-507.8215942,26.9
-2142.674072,-503.3807068,27.2
-2146.829834,-498.933197,27.5
-2151.015625,-494.4743652,27.6
-2155.242188,-490.0079651,27.6
-2159.508057,-485.5191956,27.7
-2163.797852,-481.0258484,28.2
-2168.115234,-476.5316162,28.7
-2172.45459,-472.0203552,29.1
-2176.828857,-467.5003357,29.6
-2181.226807,-462.9568481,30.1
-2185.648926,-458.3956299,30.6
-2190.10083,-453.8063965,30.8
-2194.574219,-449.188446,30.9
-2199.062012,-444.5572205,30.8
-2203.551514,-439.9379272,30.7
-2208.068359,-435.3077698,30.5
-2212.621338,-430.6655884,30.3
-2217.185547,-426.0123901,30.2
-2221.763428,-421.3583069,30
-2226.348633,-416.6990051,29.9
-2230.941162,-412.0346375,29.7
-2235.559082,-407.3859253,29.6
-2240.185791,-402.7488403,29.5
-2244.829346,-398.1143188,29.5
-2249.504395,-393.5007629,29.6
-2254.200195,-388.8930359,29.6
-2258.909912,-384.2895813,29.6
-2263.637695,-379.7095947,29.7
-2268.376221,-375.1287231,29.5
-2273.150391,-370.5613708,29
-2277.943604,-365.9956055,28.6
-2282.746582,-361.4316711,28.3
-2287.575928,-356.8852539,28.2
-2292.416016,-352.3458862,28.1
-2297.274902,-347.8182678,28
-2302.157471,-343.3154297,28.1
-2307.047607,-338.8275452,27.9
-2311.959717,-334.3626404,27.7
-2316.893066,-329.9145813,27.5
-2321.828857,-325.4952087,27.5
-2326.776123,-321.1112976,27.4
-2331.744629,-316.7466125,27.6
-2336.740723,-312.4142761,27.9
-2341.756836,-308.1103516,28.2
-2346.796143,-303.8268127,28.7
-2351.855469,-299.5820007,29.1
-2356.924805,-295.3739929,29.5
-2362.012939,-291.2125854,30
-2367.123291,-287.1005859,30.4
-2372.256104,-283.0473938,30.9
-2377.380127,-279.0530701,31.5
-2382.520508,-275.1246033,32.4
-2387.668945,-271.2545776,33.3
-2392.822998,-267.4407349,34.2
-2397.991699,-263.6719055,34.9
-2403.178223,-259.938385,35.8
-2408.391846,-256.2432251,36.7
-2413.627197,-252.5835419,37.6
-2418.882568,-248.9540558,38.3
-2424.148438,-245.3526154,38.8
-2429.422852,-241.7787476,39.3
-2434.708496,-238.2170715,39.7
-2440.016602,-234.672226,40.1
-2445.359375,-231.1373596,40.6
-2450.740967,-227.5990753,40.5
-2456.137939,-224.0809326,40
-2461.55249,-220.583725,39.4
-2466.995117,-217.1035461,38.7
-2472.454346,-213.6278992,38
-2477.945313,-210.1704254,37.4
-2483.455566,-206.7237244,36.7
-2488.98291,-203.279068,35.9
-2494.544434,-199.843277,35.1
-2500.128174,-196.4022369,34.4
-2505.722168,-192.9516296,33.9
-2511.344238,-189.505249,33.3
-2516.972168,-186.063324,32.9
-2522.594482,-182.6285858,32.9
-2528.217041,-179.2203522,32.9
-2533.869629,-175.8029785,33
-2539.590576,-172.3418579,33
-2545.286621,-168.8883667,32.8
-2550.964355,-165.4489594,32.6
-2556.620605,-162.0105896,32.3
-2562.277344,-158.5886688,32.1
-2567.897217,-155.170166,31.9
-2573.47876,-151.7875214,31.7
-2579.056641,-148.3958893,31.5
-2584.691895,-144.9776611,31.2
-2590.293701,-141.5870819,31
-2595.847168,-138.2138977,31.1
-2601.384277,-134.8368378,31.3
-2606.924316,-131.4554138,31.4
